student_id,name,exam_no,exam_date,exam_label,total_score,max_score,percentage,rank,percentile
STU038,Sandeep Dubey,7,2024-05-02,NEET Mock 07,374,728,51.37,22,78.79
STU075,Vihaan Kaur,7,2024-05-02,NEET Mock 07,373,728,51.24,23,77.78
STU039,Sandeep Gupta,7,2024-05-02,NEET Mock 07,369,728,50.69,24,76.77
STU048,Aadhya Shah,7,2024-05-02,NEET Mock 07,366,728,50.27,25,75.76
STU060,Suresh Agarwal,7,2024-05-02,NEET Mock 07,365,728,50.14,26,74.75
STU057,Sneha Tiwari,7,2024-05-02,NEET Mock 07,364,728,50.0,27,73.74
STU095,Arjun Tiwari,7,2024-05-02,NEET Mock 07,364,728,50.0,28,72.73
STU083,Ritesh Menon,7,2024-05-02,NEET Mock 07,360,728,49.45,29,71.72
STU047,Avni Krishnan,7,2024-05-02,NEET Mock 07,357,728,49.04,30,70.71
STU066,Harsh Saxena,7,2024-05-02,NEET Mock 07,355,728,48.76,31,69.7
STU054,Puja Bhat,7,2024-05-02,NEET Mock 07,354,728,48.63,32,68.69
STU016,Nisha Pandey,7,2024-05-02,NEET Mock 07,349,728,47.94,33,67.68
STU045,Anaya Iyer,7,2024-05-02,NEET Mock 07,347,728,47.66,34,66.67
STU062,Om Bhat,7,2024-05-02,NEET Mock 07,345,728,47.39,35,65.66
STU094,Savita Singh,7,2024-05-02,NEET Mock 07,344,728,47.25,36,64.65
STU070,Aanya Verma,7,2024-05-02,NEET Mock 07,343,728,47.12,37,63.64
STU079,Suresh Rao,7,2024-05-02,NEET Mock 07,340,728,46.7,38,62.63
STU028,Sunita Chaturvedi,7,2024-05-02,NEET Mock 07,339,728,46.57,39,61.62
STU082,Anita Bhat,7,2024-05-02,NEET Mock 07,338,728,46.43,40,60.61
STU013,Pinki Verma,7,2024-05-02,NEET Mock 07,337,728,46.29,41,59.6
STU098,Gaurav Nair,7,2024-05-02,NEET Mock 07,337,728,46.29,42,58.59
STU064,Shaurya Gupta,7,2024-05-02,NEET Mock 07,336,728,46.15,43,57.58
STU010,Arjun Iyer,7,2024-05-02,NEET Mock 07,335,728,46.02,44,56.57
STU009,Gaurav Shah,7,2024-05-02,NEET Mock 07,332,728,45.6,45,55.56
STU081,Vihaan Saxena,7,2024-05-02,NEET Mock 07,330,728,45.33,46,54.55
STU091,Arnav Iyer,7,2024-05-02,NEET Mock 07,330,728,45.33,47,53.54
STU033,Lokesh Singh,7,2024-05-02,NEET Mock 07,329,728,45.19,48,52.53
STU046,Radha Iyer,7,2024-05-02,NEET Mock 07,329,728,45.19,49,51.52
STU029,Sumit Yadav,7,2024-05-02,NEET Mock 07,327,728,44.92,50,50.51
STU089,Pinki Saxena,7,2024-05-02,NEET Mock 07,326,728,44.78,51,49.49
STU002,Akash Verma,7,2024-05-02,NEET Mock 07,323,728,44.37,52,48.48
STU031,Pooja Yadav,7,2024-05-02,NEET Mock 07,323,728,44.37,53,47.47
STU069,Amit Sharma,7,2024-05-02,NEET Mock 07,323,728,44.37,54,46.46
STU096,Pratik Reddy,7,2024-05-02,NEET Mock 07,311,728,42.72,55,45.45
STU011,Sunita Saxena,7,2024-05-02,NEET Mock 07,310,728,42.58,56,44.44
STU012,Vishal Mehta,7,2024-05-02,NEET Mock 07,310,728,42.58,57,43.43
STU037,Priya Patel,7,2024-05-02,NEET Mock 07,310,728,42.58,58,42.42
STU087,Pratik Menon,7,2024-05-02,NEET Mock 07,310,728,42.58,59,41.41
STU053,Sneha Reddy,7,2024-05-02,NEET Mock 07,309,728,42.45,60,40.4
STU024,Kabir Pillai,7,2024-05-02,NEET Mock 07,308,728,42.31,61,39.39
STU099,Sai Bhat,7,2024-05-02,NEET Mock 07,308,728,42.31,62,38.38
STU008,Lata Pandey,7,2024-05-02,NEET Mock 07,307,728,42.17,63,37.37
STU001,Rekha Kumar,7,2024-05-02,NEET Mock 07,305,728,41.9,64,36.36
STU051,Aadhya Pandey,7,2024-05-02,NEET Mock 07,305,728,41.9,65,35.35
STU056,Diya Reddy,7,2024-05-02,NEET Mock 07,305,728,41.9,66,34.34
STU085,Puja Chaturvedi,7,2024-05-02,NEET Mock 07,305,728,41.9,67,33.33
STU100,Kavya Shukla,7,2024-05-02,NEET Mock 07,305,728,41.9,68,32.32
STU065,Pawan Agarwal,7,2024-05-02,NEET Mock 07,304,728,41.76,69,31.31
STU019,Isha Bhat,7,2024-05-02,NEET Mock 07,298,728,40.93,70,30.3
STU035,Shreya Shah,7,2024-05-02,NEET Mock 07,297,728,40.8,71,29.29
STU077,Sai Patel,7,2024-05-02,NEET Mock 07,297,728,40.8,72,28.28
STU074,Diya Tripathi,7,2024-05-02,NEET Mock 07,293,728,40.25,73,27.27
STU006,Ritu Bhat,7,2024-05-02,NEET Mock 07,286,728,39.29,74,26.26
STU088,Divya Sharma,7,2024-05-02,NEET Mock 07,286,728,39.29,75,25.25
STU026,Parth Pillai,7,2024-05-02,NEET Mock 07,284,728,39.01,76,24.24
STU063,Rohit Rao,7,2024-05-02,NEET Mock 07,283,728,38.87,77,23.23
STU021,Sneha Shah,7,2024-05-02,NEET Mock 07,282,728,38.74,78,22.22
STU086,Dhruv Pillai,7,2024-05-02,NEET Mock 07,282,728,38.74,79,21.21
STU076,Pratik Nair,7,2024-05-02,NEET Mock 07,280,728,38.46,80,20.2
STU027,Aanya Pandey,7,2024-05-02,NEET Mock 07,277,728,38.05,81,19.19
STU023,Krishna Bhat,7,2024-05-02,NEET Mock 07,273,728,37.5,82,18.18
STU072,Sunita Singh,7,2024-05-02,NEET Mock 07,272,728,37.36,83,17.17
STU084,Navya Shah,7,2024-05-02,NEET Mock 07,271,728,37.23,84,16.16
STU052,Naman Singh,7,2024-05-02,NEET Mock 07,267,728,36.68,85,15.15
STU020,Savita Saxena,7,2024-05-02,NEET Mock 07,258,728,35.44,86,14.14
STU080,Priya Krishnan,7,2024-05-02,NEET Mock 07,254,728,34.89,87,13.13
STU090,Neha Subramaniam,7,2024-05-02,NEET Mock 07,249,728,34.2,88,12.12
STU058,Varun Bhat,7,2024-05-02,NEET Mock 07,247,728,33.93,89,11.11
STU061,Ajay Chaturvedi,7,2024-05-02,NEET Mock 07,246,728,33.79,90,10.1
STU067,Puja Pillai,7,2024-05-02,NEET Mock 07,241,728,33.1,91,9.09
STU055,Naman Iyer,7,2024-05-02,NEET Mock 07,240,728,32.97,92,8.08
STU050,Lokesh Mehta,7,2024-05-02,NEET Mock 07,238,728,32.69,93,7.07
STU030,Tanvi Mehta,7,2024-05-02,NEET Mock 07,233,728,32.01,94,6.06
STU071,Pinki Krishnan,7,2024-05-02,NEET Mock 07,218,728,29.95,95,5.05
STU034,Shaurya Mehta,7,2024-05-02,NEET Mock 07,214,728,29.4,96,4.04
STU092,Lokesh Iyer,7,2024-05-02,NEET Mock 07,193,728,26.51,97,3.03
STU025,Advik Kumar,7,2024-05-02,NEET Mock 07,191,728,26.24,98,2.02
STU068,Dev Joshi,7,2024-05-02,NEET Mock 07,191,728,26.24,99,1.01
STU044,Meena Tiwari,7,2024-05-02,NEET Mock 07,165,728,22.66,100,0.0
STU041,Karan Menon,8,2024-05-20,NEET Mock 08,463,728,63.6,1,100.0
STU018,Raj Saxena,8,2024-05-20,NEET Mock 08,444,728,60.99,2,98.99
STU093,Ashish Tripathi,8,2024-05-20,NEET Mock 08,443,728,60.85,3,97.98
STU057,Sneha Tiwari,8,2024-05-20,NEET Mock 08,428,728,58.79,4,96.97
STU036,Lakshay Tripathi,8,2024-05-20,NEET Mock 08,425,728,58.38,5,95.96
STU042,Vivaan Kumar,8,2024-05-20,NEET Mock 08,424,728,58.24,6,94.95
STU005,Shreya Iyer,8,2024-05-20,NEET Mock 08,418,728,57.42,7,93.94
STU017,Ravi Tripathi,8,2024-05-20,NEET Mock 08,417,728,57.28,8,92.93
STU043,Naman Gupta,8,2024-05-20,NEET Mock 08,416,728,57.14,9,91.92
STU038,Sandeep Dubey,8,2024-05-20,NEET Mock 08,413,728,56.73,10,90.91
STU010,Arjun Iyer,8,2024-05-20,NEET Mock 08,408,728,56.04,11,89.9
STU049,Amit Joshi,8,2024-05-20,NEET Mock 08,408,728,56.04,12,88.89
STU063,Rohit Rao,8,2024-05-20,NEET Mock 08,400,728,54.95,13,87.88
STU015,Amit Menon,8,2024-05-20,NEET Mock 08,395,728,54.26,14,86.87
STU097,Ishaan Verma,8,2024-05-20,NEET Mock 08,394,728,54.12,15,85.86
STU009,Gaurav Shah,8,2024-05-20,NEET Mock 08,390,728,53.57,16,84.85
STU083,Ritesh Menon,8,2024-05-20,NEET Mock 08,390,728,53.57,17,83.84
STU085,Puja Chaturvedi,8,2024-05-20,NEET Mock 08,390,728,53.57,18,82.83
STU040,Rohit Pandey,8,2024-05-20,NEET Mock 08,388,728,53.3,19,81.82
STU078,Pranav Mehta,8,2024-05-20,NEET Mock 08,382,728,52.47,20,80.81
STU094,Savita Singh,8,2024-05-20,NEET Mock 08,381,728,52.34,21,79.8
STU095,Arjun Tiwari,8,2024-05-20,NEET Mock 08,380,728,52.2,22,78.79
STU079,Suresh Rao,8,2024-05-20,NEET Mock 08,379,728,52.06,23,77.78
STU014,Harsh Tripathi,8,2024-05-20,NEET Mock 08,378,728,51.92,24,76.77
STU064,Shaurya Gupta,8,2024-05-20,NEET Mock 08,375,728,51.51,25,75.76
STU100,Kavya Shukla,8,2024-05-20,NEET Mock 08,375,728,51.51,26,74.75
STU045,Anaya Iyer,8,2024-05-20,NEET Mock 08,374,728,51.37,27,73.74
STU056,Diya Reddy,8,2024-05-20,NEET Mock 08,373,728,51.24,28,72.73
STU060,Suresh Agarwal,8,2024-05-20,NEET Mock 08,371,728,50.96,29,71.72
STU026,Parth Pillai,8,2024-05-20,NEET Mock 08,370,728,50.82,30,70.71
STU054,Puja Bhat,8,2024-05-20,NEET Mock 08,369,728,50.69,31,69.7
STU022,Krishna Joshi,8,2024-05-20,NEET Mock 08,363,728,49.86,32,68.69
STU059,Usha Sharma,8,2024-05-20,NEET Mock 08,363,728,49.86,33,67.68
STU033,Lokesh Singh,8,2024-05-20,NEET Mock 08,360,728,49.45,34,66.67
STU073,Arnav Tiwari,8,2024-05-20,NEET Mock 08,360,728,49.45,35,65.66
STU032,Sumit Srivastava,8,2024-05-20,NEET Mock 08,359,728,49.31,36,64.65
STU001,Rekha Kumar,8,2024-05-20,NEET Mock 08,357,728,49.04,37,63.64
STU003,Om Shukla,8,2024-05-20,NEET Mock 08,355,728,48.76,38,62.63
STU004,Arnav Yadav,8,2024-05-20,NEET Mock 08,355,728,48.76,39,61.62
STU046,Radha Iyer,8,2024-05-20,NEET Mock 08,353,728,48.49,40,60.61
STU039,Sandeep Gupta,8,2024-05-20,NEET Mock 08,352,728,48.35,41,59.6
STU089,Pinki Saxena,8,2024-05-20,NEET Mock 08,348,728,47.8,42,58.59
STU062,Om Bhat,8,2024-05-20,NEET Mock 08,347,728,47.66,43,57.58
STU002,Akash Verma,8,2024-05-20,NEET Mock 08,345,728,47.39,44,56.57
STU081,Vihaan Saxena,8,2024-05-20,NEET Mock 08,345,728,47.39,45,55.56
STU048,Aadhya Shah,8,2024-05-20,NEET Mock 08,342,728,46.98,46,54.55
STU075,Vihaan Kaur,8,2024-05-20,NEET Mock 08,341,728,46.84,47,53.54
STU069,Amit Sharma,8,2024-05-20,NEET Mock 08,340,728,46.7,48,52.53
STU029,Sumit Yadav,8,2024-05-20,NEET Mock 08,330,728,45.33,49,51.52
STU053,Sneha Reddy,8,2024-05-20,NEET Mock 08,330,728,45.33,50,50.51
STU066,Harsh Saxena,8,2024-05-20,NEET Mock 08,327,728,44.92,51,49.49
STU007,Kiara Subramaniam,8,2024-05-20,NEET Mock 08,326,728,44.78,52,48.48
STU047,Avni Krishnan,8,2024-05-20,NEET Mock 08,326,728,44.78,53,47.47
STU096,Pratik Reddy,8,2024-05-20,NEET Mock 08,326,728,44.78,54,46.46
STU023,Krishna Bhat,8,2024-05-20,NEET Mock 08,325,728,44.64,55,45.45
STU051,Aadhya Pandey,8,2024-05-20,NEET Mock 08,324,728,44.51,56,44.44
STU088,Divya Sharma,8,2024-05-20,NEET Mock 08,323,728,44.37,57,43.43
STU082,Anita Bhat,8,2024-05-20,NEET Mock 08,322,728,44.23,58,42.42
STU052,Naman Singh,8,2024-05-20,NEET Mock 08,320,728,43.96,59,41.41
STU031,Pooja Yadav,8,2024-05-20,NEET Mock 08,316,728,43.41,60,40.4
STU028,Sunita Chaturvedi,8,2024-05-20,NEET Mock 08,315,728,43.27,61,39.39
STU067,Puja Pillai,8,2024-05-20,NEET Mock 08,312,728,42.86,62,38.38
STU068,Dev Joshi,8,2024-05-20,NEET Mock 08,312,728,42.86,63,37.37
STU013,Pinki Verma,8,2024-05-20,NEET Mock 08,310,728,42.58,64,36.36
STU021,Sneha Shah,8,2024-05-20,NEET Mock 08,309,728,42.45,65,35.35
STU074,Diya Tripathi,8,2024-05-20,NEET Mock 08,309,728,42.45,66,34.34
STU006,Ritu Bhat,8,2024-05-20,NEET Mock 08,307,728,42.17,67,33.33
STU076,Pratik Nair,8,2024-05-20,NEET Mock 08,306,728,42.03,68,32.32
STU035,Shreya Shah,8,2024-05-20,NEET Mock 08,304,728,41.76,69,31.31
STU098,Gaurav Nair,8,2024-05-20,NEET Mock 08,304,728,41.76,70,30.3
STU091,Arnav Iyer,8,2024-05-20,NEET Mock 08,303,728,41.62,71,29.29
STU099,Sai Bhat,8,2024-05-20,NEET Mock 08,302,728,41.48,72,28.28
STU061,Ajay Chaturvedi,8,2024-05-20,NEET Mock 08,301,728,41.35,73,27.27
STU050,Lokesh Mehta,8,2024-05-20,NEET Mock 08,300,728,41.21,74,26.26
STU016,Nisha Pandey,8,2024-05-20,NEET Mock 08,299,728,41.07,75,25.25
STU070,Aanya Verma,8,2024-05-20,NEET Mock 08,298,728,40.93,76,24.24
STU012,Vishal Mehta,8,2024-05-20,NEET Mock 08,295,728,40.52,77,23.23
STU019,Isha Bhat,8,2024-05-20,NEET Mock 08,294,728,40.38,78,22.22
STU072,Sunita Singh,8,2024-05-20,NEET Mock 08,291,728,39.97,79,21.21
STU080,Priya Krishnan,8,2024-05-20,NEET Mock 08,287,728,39.42,80,20.2
STU027,Aanya Pandey,8,2024-05-20,NEET Mock 08,286,728,39.29,81,19.19
STU077,Sai Patel,8,2024-05-20,NEET Mock 08,281,728,38.6,82,18.18
STU058,Varun Bhat,8,2024-05-20,NEET Mock 08,277,728,38.05,83,17.17
STU037,Priya Patel,8,2024-05-20,NEET Mock 08,276,728,37.91,84,16.16
STU020,Savita Saxena,8,2024-05-20,NEET Mock 08,274,728,37.64,85,15.15
STU087,Pratik Menon,8,2024-05-20,NEET Mock 08,274,728,37.64,86,14.14
STU008,Lata Pandey,8,2024-05-20,NEET Mock 08,271,728,37.23,87,13.13
STU071,Pinki Krishnan,8,2024-05-20,NEET Mock 08,268,728,36.81,88,12.12
STU011,Sunita Saxena,8,2024-05-20,NEET Mock 08,262,728,35.99,89,11.11
STU024,Kabir Pillai,8,2024-05-20,NEET Mock 08,255,728,35.03,90,10.1
STU030,Tanvi Mehta,8,2024-05-20,NEET Mock 08,224,728,30.77,91,9.09
STU086,Dhruv Pillai,8,2024-05-20,NEET Mock 08,222,728,30.49,92,8.08
STU092,Lokesh Iyer,8,2024-05-20,NEET Mock 08,213,728,29.26,93,7.07
STU034,Shaurya Mehta,8,2024-05-20,NEET Mock 08,203,728,27.88,94,6.06
STU025,Advik Kumar,8,2024-05-20,NEET Mock 08,199,728,27.34,95,5.05
STU055,Naman Iyer,8,2024-05-20,NEET Mock 08,198,728,27.2,96,4.04
STU084,Navya Shah,8,2024-05-20,NEET Mock 08,197,728,27.06,97,3.03
STU065,Pawan Agarwal,8,2024-05-20,NEET Mock 08,190,728,26.1,98,2.02
STU090,Neha Subramaniam,8,2024-05-20,NEET Mock 08,188,728,25.82,99,1.01
STU044,Meena Tiwari,8,2024-05-20,NEET Mock 08,170,728,23.35,100,0.0
STU041,Karan Menon,9,2024-06-07,NEET Mock 09,514,728,70.6,1,100.0
STU014,Harsh Tripathi,9,2024-06-07,NEET Mock 09,481,728,66.07,2,98.99
STU093,Ashish Tripathi,9,2024-06-07,NEET Mock 09,470,728,64.56,3,97.98
STU018,Raj Saxena,9,2024-06-07,NEET Mock 09,464,728,63.74,4,96.97
STU015,Amit Menon,9,2024-06-07,NEET Mock 09,445,728,61.13,5,95.96
STU042,Vivaan Kumar,9,2024-06-07,NEET Mock 09,438,728,60.16,6,94.95
STU043,Naman Gupta,9,2024-06-07,NEET Mock 09,436,728,59.89,7,93.94
STU064,Shaurya Gupta,9,2024-06-07,NEET Mock 09,432,728,59.34,8,92.93
STU032,Sumit Srivastava,9,2024-06-07,NEET Mock 09,426,728,58.52,9,91.92
STU005,Shreya Iyer,9,2024-06-07,NEET Mock 09,413,728,56.73,10,90.91
STU016,Nisha Pandey,9,2024-06-07,NEET Mock 09,407,728,55.91,11,89.9
STU062,Om Bhat,9,2024-06-07,NEET Mock 09,407,728,55.91,12,88.89
STU029,Sumit Yadav,9,2024-06-07,NEET Mock 09,405,728,55.63,13,87.88
STU038,Sandeep Dubey,9,2024-06-07,NEET Mock 09,399,728,54.81,14,86.87
STU036,Lakshay Tripathi,9,2024-06-07,NEET Mock 09,398,728,54.67,15,85.86
STU017,Ravi Tripathi,9,2024-06-07,NEET Mock 09,397,728,54.53,16,84.85
STU021,Sneha Shah,9,2024-06-07,NEET Mock 09,397,728,54.53,17,83.84
STU013,Pinki Verma,9,2024-06-07,NEET Mock 09,396,728,54.4,18,82.83
STU047,Avni Krishnan,9,2024-06-07,NEET Mock 09,395,728,54.26,19,81.82
STU083,Ritesh Menon,9,2024-06-07,NEET Mock 09,389,728,53.43,20,80.81
STU007,Kiara Subramaniam,9,2024-06-07,NEET Mock 09,387,728,53.16,21,79.8
STU012,Vishal Mehta,9,2024-06-07,NEET Mock 09,387,728,53.16,22,78.79
STU004,Arnav Yadav,9,2024-06-07,NEET Mock 09,384,728,52.75,23,77.78
STU098,Gaurav Nair,9,2024-06-07,NEET Mock 09,382,728,52.47,24,76.77
STU057,Sneha Tiwari,9,2024-06-07,NEET Mock 09,381,728,52.34,25,75.76
STU073,Arnav Tiwari,9,2024-06-07,NEET Mock 09,381,728,52.34,26,74.75
STU095,Arjun Tiwari,9,2024-06-07,NEET Mock 09,381,728,52.34,27,73.74
STU001,Rekha Kumar,9,2024-06-07,NEET Mock 09,377,728,51.79,28,72.73
STU040,Rohit Pandey,9,2024-06-07,NEET Mock 09,377,728,51.79,29,71.72
STU059,Usha Sharma,9,2024-06-07,NEET Mock 09,376,728,51.65,30,70.71
STU066,Harsh Saxena,9,2024-06-07,NEET Mock 09,374,728,51.37,31,69.7
STU078,Pranav Mehta,9,2024-06-07,NEET Mock 09,369,728,50.69,32,68.69
STU075,Vihaan Kaur,9,2024-06-07,NEET Mock 09,368,728,50.55,33,67.68
STU085,Puja Chaturvedi,9,2024-06-07,NEET Mock 09,368,728,50.55,34,66.67
STU027,Aanya Pandey,9,2024-06-07,NEET Mock 09,367,728,50.41,35,65.66
STU052,Naman Singh,9,2024-06-07,NEET Mock 09,365,728,50.14,36,64.65
STU063,Rohit Rao,9,2024-06-07,NEET Mock 09,364,728,50.0,37,63.64
STU100,Kavya Shukla,9,2024-06-07,NEET Mock 09,364,728,50.0,38,62.63
STU088,Divya Sharma,9,2024-06-07,NEET Mock 09,362,728,49.73,39,61.62
STU096,Pratik Reddy,9,2024-06-07,NEET Mock 09,360,728,49.45,40,60.61
STU097,Ishaan Verma,9,2024-06-07,NEET Mock 09,357,728,49.04,41,59.6
STU060,Suresh Agarwal,9,2024-06-07,NEET Mock 09,356,728,48.9,42,58.59
STU082,Anita Bhat,9,2024-06-07,NEET Mock 09,356,728,48.9,43,57.58
STU009,Gaurav Shah,9,2024-06-07,NEET Mock 09,355,728,48.76,44,56.57
STU079,Suresh Rao,9,2024-06-07,NEET Mock 09,351,728,48.21,45,55.56
STU089,Pinki Saxena,9,2024-06-07,NEET Mock 09,350,728,48.08,46,54.55
STU010,Arjun Iyer,9,2024-06-07,NEET Mock 09,348,728,47.8,47,53.54
STU026,Parth Pillai,9,2024-06-07,NEET Mock 09,346,728,47.53,48,52.53
STU023,Krishna Bhat,9,2024-06-07,NEET Mock 09,345,728,47.39,49,51.52
STU051,Aadhya Pandey,9,2024-06-07,NEET Mock 09,345,728,47.39,50,50.51
STU056,Diya Reddy,9,2024-06-07,NEET Mock 09,345,728,47.39,51,49.49
STU048,Aadhya Shah,9,2024-06-07,NEET Mock 09,344,728,47.25,52,48.48
STU054,Puja Bhat,9,2024-06-07,NEET Mock 09,343,728,47.12,53,47.47
STU020,Savita Saxena,9,2024-06-07,NEET Mock 09,341,728,46.84,54,46.46
STU022,Krishna Joshi,9,2024-06-07,NEET Mock 09,340,728,46.7,55,45.45
STU037,Priya Patel,9,2024-06-07,NEET Mock 09,338,728,46.43,56,44.44
STU045,Anaya Iyer,9,2024-06-07,NEET Mock 09,338,728,46.43,57,43.43
STU003,Om Shukla,9,2024-06-07,NEET Mock 09,337,728,46.29,58,42.42
STU019,Isha Bhat,9,2024-06-07,NEET Mock 09,335,728,46.02,59,41.41
STU028,Sunita Chaturvedi,9,2024-06-07,NEET Mock 09,334,728,45.88,60,40.4
STU039,Sandeep Gupta,9,2024-06-07,NEET Mock 09,333,728,45.74,61,39.39
STU002,Akash Verma,9,2024-06-07,NEET Mock 09,330,728,45.33,62,38.38
STU072,Sunita Singh,9,2024-06-07,NEET Mock 09,329,728,45.19,63,37.37
STU069,Amit Sharma,9,2024-06-07,NEET Mock 09,326,728,44.78,64,36.36
STU099,Sai Bhat,9,2024-06-07,NEET Mock 09,323,728,44.37,65,35.35
STU081,Vihaan Saxena,9,2024-06-07,NEET Mock 09,321,728,44.09,66,34.34
STU094,Savita Singh,9,2024-06-07,NEET Mock 09,312,728,42.86,67,33.33
STU070,Aanya Verma,9,2024-06-07,NEET Mock 09,310,728,42.58,68,32.32
STU035,Shreya Shah,9,2024-06-07,NEET Mock 09,308,728,42.31,69,31.31
STU076,Pratik Nair,9,2024-06-07,NEET Mock 09,308,728,42.31,70,30.3
STU046,Radha Iyer,9,2024-06-07,NEET Mock 09,307,728,42.17,71,29.29
STU031,Pooja Yadav,9,2024-06-07,NEET Mock 09,306,728,42.03,72,28.28
STU049,Amit Joshi,9,2024-06-07,NEET Mock 09,305,728,41.9,73,27.27
STU033,Lokesh Singh,9,2024-06-07,NEET Mock 09,303,728,41.62,74,26.26
STU074,Diya Tripathi,9,2024-06-07,NEET Mock 09,303,728,41.62,75,25.25
STU091,Arnav Iyer,9,2024-06-07,NEET Mock 09,300,728,41.21,76,24.24
STU087,Pratik Menon,9,2024-06-07,NEET Mock 09,298,728,40.93,77,23.23
STU024,Kabir Pillai,9,2024-06-07,NEET Mock 09,297,728,40.8,78,22.22
STU077,Sai Patel,9,2024-06-07,NEET Mock 09,295,728,40.52,79,21.21
STU053,Sneha Reddy,9,2024-06-07,NEET Mock 09,293,728,40.25,80,20.2
STU011,Sunita Saxena,9,2024-06-07,NEET Mock 09,286,728,39.29,81,19.19
STU058,Varun Bhat,9,2024-06-07,NEET Mock 09,285,728,39.15,82,18.18
STU034,Shaurya Mehta,9,2024-06-07,NEET Mock 09,276,728,37.91,83,17.17
STU006,Ritu Bhat,9,2024-06-07,NEET Mock 09,271,728,37.23,84,16.16
STU008,Lata Pandey,9,2024-06-07,NEET Mock 09,265,728,36.4,85,15.15
STU080,Priya Krishnan,9,2024-06-07,NEET Mock 09,262,728,35.99,86,14.14
STU050,Lokesh Mehta,9,2024-06-07,NEET Mock 09,258,728,35.44,87,13.13
STU068,Dev Joshi,9,2024-06-07,NEET Mock 09,251,728,34.48,88,12.12
STU084,Navya Shah,9,2024-06-07,NEET Mock 09,250,728,34.34,89,11.11
STU065,Pawan Agarwal,9,2024-06-07,NEET Mock 09,240,728,32.97,90,10.1
STU067,Puja Pillai,9,2024-06-07,NEET Mock 09,240,728,32.97,91,9.09
STU044,Meena Tiwari,9,2024-06-07,NEET Mock 09,234,728,32.14,92,8.08
STU071,Pinki Krishnan,9,2024-06-07,NEET Mock 09,227,728,31.18,93,7.07
STU061,Ajay Chaturvedi,9,2024-06-07,NEET Mock 09,224,728,30.77,94,6.06
STU055,Naman Iyer,9,2024-06-07,NEET Mock 09,223,728,30.63,95,5.05
STU090,Neha Subramaniam,9,2024-06-07,NEET Mock 09,213,728,29.26,96,4.04
STU030,Tanvi Mehta,9,2024-06-07,NEET Mock 09,205,728,28.16,97,3.03
STU025,Advik Kumar,9,2024-06-07,NEET Mock 09,199,728,27.34,98,2.02
STU092,Lokesh Iyer,9,2024-06-07,NEET Mock 09,188,728,25.82,99,1.01
STU086,Dhruv Pillai,9,2024-06-07,NEET Mock 09,187,728,25.69,100,0.0
STU093,Ashish Tripathi,10,2024-06-25,NEET Mock 10,513,728,70.47,1,100.0
STU018,Raj Saxena,10,2024-06-25,NEET Mock 10,459,728,63.05,2,98.99
STU036,Lakshay Tripathi,10,2024-06-25,NEET Mock 10,455,728,62.5,3,97.98
STU015,Amit Menon,10,2024-06-25,NEET Mock 10,450,728,61.81,4,96.97
STU042,Vivaan Kumar,10,2024-06-25,NEET Mock 10,448,728,61.54,5,95.96
STU014,Harsh Tripathi,10,2024-06-25,NEET Mock 10,445,728,61.13,6,94.95
STU043,Naman Gupta,10,2024-06-25,NEET Mock 10,439,728,60.3,7,93.94
STU063,Rohit Rao,10,2024-06-25,NEET Mock 10,436,728,59.89,8,92.93
STU017,Ravi Tripathi,10,2024-06-25,NEET Mock 10,434,728,59.62,9,91.92
STU059,Usha Sharma,10,2024-06-25,NEET Mock 10,430,728,59.07,10,90.91
STU075,Vihaan Kaur,10,2024-06-25,NEET Mock 10,422,728,57.97,11,89.9
STU041,Karan Menon,10,2024-06-25,NEET Mock 10,412,728,56.59,12,88.89
STU078,Pranav Mehta,10,2024-06-25,NEET Mock 10,412,728,56.59,13,87.88
STU057,Sneha Tiwari,10,2024-06-25,NEET Mock 10,410,728,56.32,14,86.87
STU060,Suresh Agarwal,10,2024-06-25,NEET Mock 10,405,728,55.63,15,85.86
STU073,Arnav Tiwari,10,2024-06-25,NEET Mock 10,402,728,55.22,16,84.85
STU010,Arjun Iyer,10,2024-06-25,NEET Mock 10,400,728,54.95,17,83.84
STU005,Shreya Iyer,10,2024-06-25,NEET Mock 10,399,728,54.81,18,82.83
STU047,Avni Krishnan,10,2024-06-25,NEET Mock 10,398,728,54.67,19,81.82
STU012,Vishal Mehta,10,2024-06-25,NEET Mock 10,394,728,54.12,20,80.81
STU064,Shaurya Gupta,10,2024-06-25,NEET Mock 10,394,728,54.12,21,79.8
STU094,Savita Singh,10,2024-06-25,NEET Mock 10,392,728,53.85,22,78.79
STU040,Rohit Pandey,10,2024-06-25,NEET Mock 10,388,728,53.3,23,77.78
STU095,Arjun Tiwari,10,2024-06-25,NEET Mock 10,385,728,52.88,24,76.77
STU048,Aadhya Shah,10,2024-06-25,NEET Mock 10,384,728,52.75,25,75.76
STU003,Om Shukla,10,2024-06-25,NEET Mock 10,381,728,52.34,26,74.75
STU097,Ishaan Verma,10,2024-06-25,NEET Mock 10,381,728,52.34,27,73.74
STU022,Krishna Joshi,10,2024-06-25,NEET Mock 10,378,728,51.92,28,72.73
STU049,Amit Joshi,10,2024-06-25,NEET Mock 10,378,728,51.92,29,71.72
STU016,Nisha Pandey,10,2024-06-25,NEET Mock 10,377,728,51.79,30,70.71
STU013,Pinki Verma,10,2024-06-25,NEET Mock 10,375,728,51.51,31,69.7
STU085,Puja Chaturvedi,10,2024-06-25,NEET Mock 10,371,728,50.96,32,68.69
